# colvars, pathstate, free energy, deltaF 
1.1126473981464584 -2.072578486743403 2618  0.0  0.0 
1.1126473981464584 -2.0289452554435417 2741 0.07615362490164243 -0.07615362490164243 
1.0690141668465973 -2.0289452554435417 2740 0.1712473632046114 -0.09509373830296897 
1.0690141668465973 -1.9853120241436806 2867 0.17318192886214748 -0.0019345656575360886 
1.0690141668465973 -1.9416787928438193 2992 0.2063713367595211 -0.033189407897373624 
1.0690141668465973 -1.8980455615439582 3123 0.2972909413792518 -0.09091960461973071 
1.0253809355467363 -1.8980455615439582 3122 0.4896208408050032 -0.19232989942575135 
1.0253809355467363 -1.8544123302440974 3256 0.6387529840501606 -0.14913214324515736 
1.0253809355467363 -1.810779098944236 3386 0.7159010847086773 -0.07714810065851675 
1.0253809355467363 -1.7671458676443748 3519 0.7800754365009682 -0.0641743517922909 
0.981747704246875 -1.7671458676443748 3518 0.9727488348529956 -0.1926733983520273 
0.9381144729470139 -1.7671458676443748 3517 1.348461430043049 -0.37571259519005346 
0.8944812416471527 -1.7671458676443748 3516 1.8064976472819958 -0.4580362172389468 
0.8508480103472916 -1.7671458676443748 3515 2.262308925208809 -0.4558112779268131 
0.8072147790474304 -1.7671458676443748 3514 2.6525534913549507 -0.3902445661461417 
0.7635815477475694 -1.7671458676443748 3513 3.124744595364248 -0.4721911040092971 
0.7199483164477083 -1.7671458676443748 3512 3.8661790957165665 -0.7414345003523186 
0.6763150851478472 -1.7671458676443748 3511 4.687110678047015 -0.8209315823304478 
0.632681853847986 -1.7671458676443748 3510 5.269449529088437 -0.5823388510414221 
0.589048622548125 -1.7671458676443748 3509 5.669081353630707 -0.3996318245422705 
0.5454153912482639 -1.7671458676443748 3508 6.006720485830592 -0.33763913219988484 
0.5454153912482639 -1.7235126363445137 3646 6.286576145411971 -0.2798556595813781 
0.5017821599484028 -1.7235126363445137 3645 6.554833531023185 -0.26825738561121465 
0.5017821599484028 -1.6798794050446528 3787 6.726703311235188 -0.17186978021200383 
0.4581489286485416 -1.6798794050446528 3786 7.017013521324827 -0.2903102100896384 
0.4145156973486806 -1.6798794050446528 3785 7.363140579111408 -0.34612705778658126 
0.3708824660488194 -1.6798794050446528 3784 7.745324648086499 -0.3821840689750914 
0.3272492347489583 -1.6798794050446528 3783 8.057405764531259 -0.3120811164447599 
0.2836160034490972 -1.6798794050446528 3782 8.330188880380192 -0.27278311584893244 
0.23998277214923608 -1.6798794050446528 3781 8.531806860435932 -0.20161798005573964 
0.23998277214923608 -1.6362461737447915 3924 8.574207313354762 -0.04240045291882957 
0.196349540849375 -1.6362461737447915 3923 8.46785142209169 0.10635589126307286 
0.1527163095495139 -1.6362461737447915 3922 8.399541616156192 0.06830980593549778 
0.10908307824965276 -1.6362461737447915 3921 8.357227862675872 0.04231375348031974 
0.06544984694979167 -1.6362461737447915 3920 8.32723540971461 0.029992452961261795 
0.021816615649930555 -1.6362461737447915 3919 8.3339305995872 -0.006695189872588584 
-0.021816615649930555 -1.6362461737447915 3918 8.248614106779574 0.08531649280762707 
-0.06544984694979167 -1.6362461737447915 3917 7.986897841614534 0.26171626516503926 
-0.10908307824965278 -1.6362461737447915 3916 7.631043544718967 0.3558542968955675 
-0.15271630954951387 -1.6362461737447915 3915 7.221894279304674 0.40914926541429236 
-0.19634954084937498 -1.6362461737447915 3914 6.762883838196828 0.4590104411078461 
-0.23998277214923608 -1.6362461737447915 3913 6.383839595945078 0.3790442422517496 
-0.23998277214923608 -1.5926129424449305 4057 6.004565491075344 0.3792741048697343 
-0.2836160034490972 -1.5926129424449305 4056 5.658441769262366 0.34612372181297874 
-0.2836160034490972 -1.5489797111450694 4199 5.109742593091717 0.5486991761706487 
-0.2836160034490972 -1.505346479845208 4342 4.628388135538936 0.4813544575527813 
-0.2836160034490972 -1.461713248545347 4485 4.288408993966472 0.3399791415724632 
-0.32724923474895834 -1.461713248545347 4484 3.696360018065199 0.5920489759012734 
-0.37088246604881947 -1.461713248545347 4483 3.036804626207836 0.6595553918573632 
-0.4145156973486806 -1.461713248545347 4482 2.205257652010739 0.8315469741970968 
-0.45814892864854173 -1.461713248545347 4481 1.3245219076231387 0.8807357443876005 
-0.5017821599484028 -1.461713248545347 4480 0.49023716817221663 0.8342847394509221 
-0.5454153912482639 -1.461713248545347 4479 -0.3400366278559044 0.830273796028121 
-0.5454153912482639 -1.418080017245486 4623 -0.8146340964788377 0.4745974686229333 
-0.589048622548125 -1.418080017245486 4622 -1.5397053900128141 0.7250712935339766 
-0.6326818538479861 -1.418080017245486 4621 -2.3541084592999297 0.8144030692871157 
-0.6763150851478472 -1.418080017245486 4620 -3.487658044512332 1.1335495852124025 
-0.7199483164477083 -1.418080017245486 4619 -4.73444883183612 1.2467907873237885 
-0.7635815477475695 -1.418080017245486 4618 -5.756759214508979 1.0223103826728586 
-0.8072147790474304 -1.418080017245486 4617 -6.552654143547958 0.795894929038979 
-0.8508480103472916 -1.418080017245486 4616 -7.384203220591867 0.8315490770439088 
-0.8944812416471527 -1.418080017245486 4615 -8.44048701142445 1.0562837908325837 
